SYMBOL,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN
INDIGO,1152,1156.75,1142,1154.75,1154.7,1145.7,270155,310910930.65,14-JUN-2017,13952,INE646L01027
INDUSINDBK,1497,1505.6,1485.15,1500.1,1498,1492.15,1032366,1546194386.65,14-JUN-2017,31402,INE095A01012
INFIBEAM,1004.95,1024.95,1004.95,1012.25,1006,1002.3,448993,453973222.4,14-JUN-2017,6219,INE483S01012
INFRATEL,382.7,387.4,381.45,386.1,386.9,384.2,1317476,506897019.55,14-JUN-2017,39782,INE121J01017
INFY,960,961.9,951.2,958.6,958.5,957.8,3719055,3559194776.55,14-JUN-2017,90312,INE009A01021
IOC,417.3,424.3,417.3,420.7,419.6,419.75,4320363,1820635288.85,14-JUN-2017,75610,INE242A01010
IRB,228.5,229.4,225.55,227.95,227.8,225.3,1391767,316836609.65,14-JUN-2017,15053,INE821I01014
ITC,304.95,306,299.15,299.85,299.8,305.25,14574048,4383430595.65,14-JUN-2017,84216,INE154A01025
IBULHSGFIN,1161.95,1162.5,1146,1149.05,1148,1160.85,1372127,1581088004.95,15-JUN-2017,39249,INE148I01020
ICICIBANK,319,319.4,315.7,316.75,316.35,319.05,10187596,3232247622.5,15-JUN-2017,80733,INE090A01021
ICICIPRULI,438,443.9,438,441.9,442,437.05,327885,144528228.05,15-JUN-2017,9129,INE726G01019
IDBI,59.75,60.35,59.15,59.45,59.35,60.05,2901441,172897780.2,15-JUN-2017,11573,INE008A01015
IDEA,77.3,77.75,76.3,76.55,76.4,77.05,5315732,408478102.6,15-JUN-2017,31163,INE669E01016
IDFC,56.9,57.5,56.35,56.6,56.55,56.5,3671049,208712077.4,15-JUN-2017,9731,INE043D01016
IDFCBANK,58,58.45,57.85,57.9,57.95,58,4312101,250484178.3,15-JUN-2017,15660,INE092T01019
IGL,1080,1080.25,1060.5,1063.5,1065.85,1073.6,166183,177528861.35,15-JUN-2017,5899,INE203G01019
INDIACEM,208.5,213.35,208.1,211.05,211.65,209.35,3262864,688039764.75,15-JUN-2017,19979,INE383A01012
INDIANB,304.45,311.4,302,309.2,309,306.05,1214547,374773957.05,15-JUN-2017,18457,INE562A01011
INDIGO,1160.05,1206.35,1155.15,1186.15,1185,1154.75,1265544,1505229489.1,15-JUN-2017,42058,INE646L01027
INDUSINDBK,1497.8,1501.25,1487.45,1491,1495.5,1500.1,424499,633344915.85,15-JUN-2017,24145,INE095A01012
INFIBEAM,1006,1055,1000.05,1043.8,1039,1012.25,921752,945993092.2,15-JUN-2017,10252,INE483S01012
INFRATEL,385.3,389.1,370.65,374.8,378.25,386.1,2369536,897923562.7,15-JUN-2017,33682,INE121J01017
INFY,959.65,967.95,949.6,952.1,951.35,958.6,2764031,2642752622.05,15-JUN-2017,67490,INE009A01021
IOC,422.4,423.3,404.5,407.05,406.6,420.7,4522835,1855966824.2,15-JUN-2017,93293,INE242A01010
IRB,227.3,230.8,225.75,228.45,228.5,227.95,1271134,290760641.8,15-JUN-2017,18470,INE821I01014
ITC,302.95,302.95,299.5,301.9,302.55,299.85,7427656,2234554418.8,15-JUN-2017,68964,INE154A01025
IBULHSGFIN,1146,1155.7,1124,1129,1129.05,1149.05,1929711,2187855792.35,16-JUN-2017,53778,INE148I01020
ICICIBANK,318.45,319.25,315.65,316.5,316.3,316.75,21116941,6687779244.8,16-JUN-2017,121024,INE090A01021
ICICIPRULI,444.9,449.2,442.55,444.05,444,441.9,409466,182269338.3,16-JUN-2017,11030,INE726G01019
IDBI,59.6,59.95,58.75,58.95,58.9,59.45,2194461,130166139,16-JUN-2017,7285,INE008A01015
IDEA,76.9,79.55,76.1,77.75,77.5,76.55,18219590,1415524808.8,16-JUN-2017,50195,INE669E01016
IDFC,57,57.35,56.4,57.05,57,56.6,2646538,150521261.35,16-JUN-2017,5696,INE043D01016
IDFCBANK,58,58.15,57.25,57.3,57.25,57.9,4896217,282184413.1,16-JUN-2017,25413,INE092T01019
IGL,1072.9,1078,1055.15,1060.45,1058.65,1063.5,206296,220442269.7,16-JUN-2017,5381,INE203G01019
INDIACEM,212.4,221.25,211.6,220.2,220,211.05,8737214,1909232892.3,16-JUN-2017,63970,INE383A01012
INDIANB,309.05,312.4,305.9,307.7,307.2,309.2,518869,160531760.9,16-JUN-2017,9057,INE562A01011
INDIGO,1199,1222.8,1188,1212.05,1206.05,1186.15,876006,1058898277.85,16-JUN-2017,34622,INE646L01027
INDUSINDBK,1492.9,1513,1487.05,1498.9,1500,1491,1375090,2065272452,16-JUN-2017,46542,INE095A01012
INFIBEAM,1042,1064.9,1021.9,1035.3,1030,1043.8,500860,521391226.25,16-JUN-2017,9014,INE483S01012
INFRATEL,374.8,384.65,373.25,375.1,375,374.8,2699975,1024121008.9,16-JUN-2017,53617,INE121J01017
INFY,949.1,953.85,936,940.25,937,952.1,5474225,5159269025.25,16-JUN-2017,109487,INE009A01021
IOC,409.7,419.5,402.75,404.6,405,407.05,8001501,3257467723.8,16-JUN-2017,81297,INE242A01010
IRB,229,230.2,227,228.4,227.75,228.45,1076584,246244064.15,16-JUN-2017,11362,INE821I01014
ITC,302.5,309.6,302.5,306.8,305.85,301.9,12323676,3784009935.95,16-JUN-2017,84898,INE154A01025
IBULHSGFIN,1126.05,1134.65,1111.25,1129.45,1130,1129,1585217,1782095606.7,19-JUN-2017,32381,INE148I01020
ICICIBANK,318,321.7,317.05,320.6,320.75,316.5,9745281,3108092639.5,19-JUN-2017,79310,INE090A01021
ICICIPRULI,443,449,442.4,443.85,443.9,444.05,190031,84633758.55,19-JUN-2017,6562,INE726G01019
IDBI,59.5,59.6,56.85,57.1,57,58.95,4019409,232634685.9,19-JUN-2017,12121,INE008A01015
IDEA,78.7,81.5,77.5,79.65,79.6,77.75,10868973,865453247.3,19-JUN-2017,34558,INE669E01016
IDFC,57.25,57.55,56.7,57.05,56.95,57.05,1803732,102810667.25,19-JUN-2017,6100,INE043D01016
IDFCBANK,57.65,57.65,57.05,57.2,57.3,57.3,4826064,276528746.95,19-JUN-2017,17753,INE092T01019
IGL,1064.5,1076.05,1055.6,1069.7,1072,1060.45,361188,386134725.3,19-JUN-2017,8745,INE203G01019
INDIACEM,222.5,224.6,219.4,220.95,219.8,220.2,4653364,1034477617.15,19-JUN-2017,29203,INE383A01012
INDIANB,309.55,317.5,306.45,308.35,306.8,307.7,1119683,350087570.9,19-JUN-2017,17848,INE562A01011
INDIGO,1209.7,1217.3,1195.1,1201.6,1205,1212.05,207358,250024948.05,19-JUN-2017,10722,INE646L01027
INDUSINDBK,1503.1,1521.5,1499.5,1511.35,1509,1498.9,692751,1049656384.9,19-JUN-2017,32762,INE095A01012
INFIBEAM,1044.95,1060,1031,1048.7,1044,1035.3,499641,524542516.9,19-JUN-2017,5953,INE483S01012
INFRATEL,376,383.9,373.5,376.55,375.05,375.1,2163886,823666461.2,19-JUN-2017,50329,INE121J01017
INFY,939.95,940.25,928,929.85,930.8,940.25,3427930,3194759665.4,19-JUN-2017,82075,INE009A01021
IOC,409.4,409.4,404.3,407.2,407,404.6,2144105,872682019.95,19-JUN-2017,35677,INE242A01010
IRB,229.4,229.9,227.8,228.45,228.1,228.4,1392440,318516414.2,19-JUN-2017,11142,INE821I01014
ITC,309,311.85,308.1,310.9,310.55,306.8,6982651,2166703539.75,19-JUN-2017,54015,INE154A01025
IBULHSGFIN,1128.15,1134,1121.85,1129.45,1134,1129.45,2797403,3155085986.45,20-JUN-2017,30223,INE148I01020
ICICIBANK,290.75,295.4,288,292.45,292.3,320.6,16849368,4936596049.55,20-JUN-2017,105710,INE090A01021
ICICIPRULI,443.6,444.95,436.8,439.9,437.55,443.85,299387,131588899.65,20-JUN-2017,7897,INE726G01019
IDBI,57.5,57.6,55.55,55.9,56,57.1,4544041,256079931.6,20-JUN-2017,13683,INE008A01015
IDEA,78.25,82.4,78.25,82.15,81.95,79.65,11347598,919442480.85,20-JUN-2017,38202,INE669E01016
IDFC,57.3,58.25,56.85,57.95,58,57.05,2702452,155660570.5,20-JUN-2017,5853,INE043D01016
IDFCBANK,57.15,57.55,56.8,57.25,57.25,57.2,7819084,447257994.85,20-JUN-2017,35516,INE092T01019
IGL,1070,1106.4,1070,1086.35,1090.9,1069.7,567241,620454475.4,20-JUN-2017,14160,INE203G01019
INDIACEM,220.75,220.8,215.05,216.5,215.9,220.95,2720489,591769838.35,20-JUN-2017,33247,INE383A01012
INDIANB,308.5,310.5,298.7,301.2,301,308.35,1031875,314643413.45,20-JUN-2017,17746,INE562A01011
INDIGO,1211.85,1239.9,1207,1232.3,1233.75,1201.6,581756,713925966.2,20-JUN-2017,20694,INE646L01027
INDUSINDBK,1512.1,1521.45,1503.55,1514.95,1514.9,1511.35,472248,715661659.15,20-JUN-2017,12200,INE095A01012
INFIBEAM,1050,1063.95,1045,1054,1050,1048.7,428165,450751522.1,20-JUN-2017,3647,INE483S01012
INFRATEL,377.15,381.5,375.7,377.1,377.75,376.55,1331396,503909527.95,20-JUN-2017,27127,INE121J01017
INFY,935,946.9,934.05,943.55,944.25,929.85,2592198,2444471885.25,20-JUN-2017,105790,INE009A01021
IOC,410.2,414.65,408.05,411.7,411.5,407.2,2863130,1179289879.9,20-JUN-2017,46436,INE242A01010
IRB,229,229.6,226.05,227.45,227.5,228.45,1362597,310869896.8,20-JUN-2017,12654,INE821I01014
ITC,312,312.2,308.1,308.7,309.2,310.9,8260929,2559595433.9,20-JUN-2017,113970,INE154A01025
IBULHSGFIN,1129.9,1129.9,1115.7,1121.75,1122.7,1129.45,1818588,2039338121.4,21-JUN-2017,31868,INE148I01020
ICICIBANK,292,292.65,289.55,291.1,291,292.45,7142413,2079973784.45,21-JUN-2017,66557,INE090A01021
ICICIPRULI,438.55,443.85,437,442,441.8,439.9,221685,97556249.8,21-JUN-2017,8174,INE726G01019
IDBI,55.55,57.5,55.55,56.9,56.85,55.9,4282137,243525618.2,21-JUN-2017,12806,INE008A01015
IDEA,81.4,83.15,80.3,80.75,80.55,82.15,6994285,571411347.15,21-JUN-2017,31082,INE669E01016
IDFC,57.8,58,56.95,57.4,57.35,57.95,3767928,216431353,21-JUN-2017,4780,INE043D01016
IDFCBANK,57.25,57.4,57,57.15,57.1,57.25,5128399,293336487.1,21-JUN-2017,34374,INE092T01019
IGL,1094.7,1103,1087,1093.7,1094.2,1086.35,291283,318663829.45,21-JUN-2017,10921,INE203G01019
INDIACEM,215,219.15,214.4,216.55,216,216.5,2747844,596986701.85,21-JUN-2017,25697,INE383A01012
INDIANB,301,305,297.45,300.7,301.15,301.2,1166032,351089198.75,21-JUN-2017,16408,INE562A01011
INDIGO,1241,1258.5,1230,1250.65,1250,1232.3,626717,784020099.95,21-JUN-2017,30979,INE646L01027
INDUSINDBK,1508.3,1512,1489.05,1494.35,1492.8,1514.95,859762,1286496292.45,21-JUN-2017,47019,INE095A01012
INFIBEAM,1050,1072.95,1045.35,1050.85,1047.5,1054,701064,741131666.95,21-JUN-2017,7831,INE483S01012
INFRATEL,377.5,378.1,370.5,371.7,371.05,377.1,2388975,893538570.7,21-JUN-2017,67053,INE121J01017
INFY,945,949,936.05,943.35,948.55,943.55,1867932,1757791620.6,21-JUN-2017,59945,INE009A01021
IOC,412,412.95,407.55,408.25,407.7,411.7,2310598,945624875.3,21-JUN-2017,50985,INE242A01010
IRB,226.8,227,222.55,224.2,224.5,227.45,1338446,299799795.75,21-JUN-2017,20405,INE821I01014
ITC,309.4,311,307.2,308.95,309.25,308.7,8279767,2560643244.65,21-JUN-2017,91461,INE154A01025
IBULHSGFIN,1122.35,1132.95,1107.6,1114.25,1112.2,1121.75,1661148,1864910334.85,22-JUN-2017,30375,INE148I01020
ICICIBANK,291.5,293.35,288.25,289.6,288.5,291.1,9180870,2672671653.1,22-JUN-2017,85537,INE090A01021
ICICIPRULI,440.6,449.9,440.6,445.1,443.8,442,547435,244146625.6,22-JUN-2017,22347,INE726G01019
IDBI,57.3,57.6,56.75,56.95,56.8,56.9,2407457,137834679.3,22-JUN-2017,7457,INE008A01015
IDEA,80.95,81.6,79.65,80.25,80.05,80.75,5198919,420521836.6,22-JUN-2017,20921,INE669E01016
IDFC,59.2,59.4,57.5,57.7,57.5,57.4,9684227,564005586.25,22-JUN-2017,22058,INE043D01016
IDFCBANK,58.15,58.3,57,57.15,57.15,57.15,9583084,551371144.6,22-JUN-2017,25723,INE092T01019
IGL,1097.85,1104,1066.55,1077.2,1073.1,1093.7,216983,236645206.65,22-JUN-2017,6715,INE203G01019
INDIACEM,217,218.4,209,210.85,211.8,216.55,3338907,715636821.2,22-JUN-2017,21506,INE383A01012
INDIANB,302,304.65,297.05,298.4,297.7,300.7,485762,146483435.2,22-JUN-2017,14247,INE562A01011
INDIGO,1261,1266.95,1244.05,1248.4,1250,1250.65,423038,531641942.95,22-JUN-2017,19349,INE646L01027
INDUSINDBK,1497.85,1506.45,1487.3,1490.65,1490.4,1494.35,905839,1355588201.25,22-JUN-2017,50326,INE095A01012
INFIBEAM,1050.1,1057,1025.05,1039.5,1028,1050.85,609823,638907656.25,22-JUN-2017,4185,INE483S01012
INFRATEL,372.2,376.5,371,375,374.9,371.7,1120673,420060242.7,22-JUN-2017,40145,INE121J01017
INFY,947.7,968.7,935.1,940.15,939,943.35,4732621,4513895877.95,22-JUN-2017,115123,INE009A01021
IOC,406,410.1,392.3,393.5,393.2,408.25,4289950,1710119516.9,22-JUN-2017,76078,INE242A01010
IRB,224.6,225.6,218.9,219.75,219.6,224.2,2297411,508973266.8,22-JUN-2017,32912,INE821I01014
ITC,308.65,314.2,308.2,311.3,311.05,308.95,8944754,2787986034.25,22-JUN-2017,73644,INE154A01025
IBULHSGFIN,1116,1120,1060.55,1102,1103.9,1114.25,2187534,2378306189.65,23-JUN-2017,51381,INE148I01020
ICICIBANK,289.55,293.55,284.6,291.85,290.5,289.6,14937649,4326243890.4,23-JUN-2017,117819,INE090A01021
ICICIPRULI,445,446.9,437.7,439.95,440.05,445.1,584947,257158741.25,23-JUN-2017,18057,INE726G01019
IDBI,56.95,57,55.55,56.25,56.3,56.95,2511967,141273264.9,23-JUN-2017,9733,INE008A01015
IDEA,80.45,80.7,78.7,79.35,79.5,80.25,4222476,336002678.75,23-JUN-2017,23791,INE669E01016
IDFC,57.6,57.9,55.9,56.2,56.05,57.7,2269798,128417147.95,23-JUN-2017,8095,INE043D01016
IDFCBANK,57.45,57.45,56.2,56.85,56.9,57.15,4621019,262522661.75,23-JUN-2017,22753,INE092T01019
IGL,1079.9,1079.9,1050,1068,1070,1077.2,221319,235500567.4,23-JUN-2017,7678,INE203G01019
INDIACEM,211.7,212.25,198.2,201.25,201.5,210.85,6300820,1281065244.25,23-JUN-2017,38001,INE383A01012
INDIANB,298.4,298.6,286,289.2,287.3,298.4,1129763,329788317.85,23-JUN-2017,12471,INE562A01011
INDIGO,1249.75,1253,1206.6,1241.75,1243,1248.4,334494,412129906.65,23-JUN-2017,15077,INE646L01027
INDUSINDBK,1493.7,1503,1485.3,1491.4,1494,1490.65,596334,890970185.7,23-JUN-2017,23701,INE095A01012
INFIBEAM,1041,1049.9,1025,1036.85,1039,1039.5,620121,641153314.15,23-JUN-2017,7051,INE483S01012
INFRATEL,377.35,378.55,371.05,372.15,372.5,375,2156583,809553208.85,23-JUN-2017,61112,INE121J01017
INFY,945,949.15,938,943.25,943.05,940.15,3201509,3021488880.3,23-JUN-2017,118944,INE009A01021
IOC,394,395,378.05,383.4,384.25,393.5,8525902,3268432622.1,23-JUN-2017,104470,INE242A01010
IRB,220.6,220.75,213.3,214.8,214.2,219.75,1502631,324170274.15,23-JUN-2017,21157,INE821I01014
ITC,310,312.9,308.6,311,311,311.3,7176861,2228781902.4,23-JUN-2017,63470,INE154A01025
IBULHSGFIN,1100.5,1101.9,1062.85,1080,1084.45,1102,1994004,2138418453.2,27-JUN-2017,75857,INE148I01020
ICICIBANK,293,293.1,283.45,287.9,288.3,291.85,18053262,5188136897.7,27-JUN-2017,153308,INE090A01021
ICICIPRULI,442.25,446.9,437.2,440,437.8,439.95,716409,317083767.9,27-JUN-2017,8570,INE726G01019
IDBI,55.55,56.15,54.55,55.15,55.1,56.25,3242098,178686572.6,27-JUN-2017,12296,INE008A01015
IDEA,79.5,81.5,79.35,81.15,81.35,79.35,5348018,431413767.4,27-JUN-2017,17116,INE669E01016
IDFC,56.45,56.7,54.7,54.95,55.05,56.2,3091368,172096251.1,27-JUN-2017,9316,INE043D01016
IDFCBANK,57,57.15,55.4,55.7,55.45,56.85,7362657,412169230.1,27-JUN-2017,27586,INE092T01019
IGL,1062.5,1069.5,1045.6,1052.2,1048,1068,173214,182340387.95,27-JUN-2017,5289,INE203G01019
INDIACEM,202,202.7,187,188.85,187.95,201.25,6554320,1258200685.75,27-JUN-2017,36509,INE383A01012
INDIANB,289,289,274.15,275.85,274.75,289.2,1475221,411698196.65,27-JUN-2017,19979,INE562A01011
INDIGO,1245,1245.2,1208.95,1218.25,1220.1,1241.75,208117,254583753.45,27-JUN-2017,10910,INE646L01027
INDUSINDBK,1495,1502,1485,1490.15,1486,1491.4,1285379,1916541075.65,27-JUN-2017,65995,INE095A01012
INFIBEAM,1032,1059.9,1032,1049.85,1050.5,1036.85,560521,586678125.8,27-JUN-2017,7682,INE483S01012
INFRATEL,373.7,375.9,368.8,373.3,372.65,372.15,1850097,690519836.75,27-JUN-2017,64523,INE121J01017
INFY,945,948,923.75,927.05,926,943.25,3452330,3207420226.5,27-JUN-2017,113272,INE009A01021
IOC,385,391.1,376.2,390.4,390.2,383.4,4300410,1654892400.75,27-JUN-2017,85643,INE242A01010
IRB,215.8,215.95,204.5,207.55,207,214.8,2111615,440043612.55,27-JUN-2017,25266,INE821I01014
ITC,311.75,316.5,311,312.35,311,311,9688675,3045645111.8,27-JUN-2017,95422,INE154A01025
IBULHSGFIN,1080,1089.35,1067.85,1075.15,1076,1080,1188407,1283346558.45,28-JUN-2017,43567,INE148I01020
ICICIBANK,288.75,293.3,288.75,290.35,289.95,287.9,17157094,4992441139.3,28-JUN-2017,94651,INE090A01021
ICICIPRULI,438.25,459.75,435.85,457.55,457.8,440,808440,364395664.4,28-JUN-2017,31924,INE726G01019
IDBI,55,55.4,53.8,54.05,53.9,55.15,5005534,272881590.9,28-JUN-2017,17886,INE008A01015
IDEA,81.75,84.3,80.7,83.5,83.95,81.15,8073979,664319088.2,28-JUN-2017,22813,INE669E01016
IDFC,54.3,55.75,54.3,55.6,55.7,54.95,4481435,247289606.4,28-JUN-2017,7320,INE043D01016
IDFCBANK,55.3,55.95,54.8,55.3,55.25,55.7,9143866,506166589.75,28-JUN-2017,27629,INE092T01019
IGL,1041.1,1051.45,1030.2,1036.15,1037.05,1052.2,173255,180245017.15,28-JUN-2017,5743,INE203G01019
INDIACEM,187.95,192.75,185.25,191,191.8,188.85,4568395,868554100.75,28-JUN-2017,25184,INE383A01012
INDIANB,270,284.6,269,281.8,281.75,275.85,1977684,554341357.15,28-JUN-2017,19170,INE562A01011
INDIGO,1218,1274.75,1207.55,1264.9,1271.05,1218.25,537883,670490704.75,28-JUN-2017,20872,INE646L01027
INDUSINDBK,1486.05,1499,1463.15,1490.65,1497.25,1490.15,972763,1436902657.35,28-JUN-2017,69353,INE095A01012
INFIBEAM,1050.2,1059,1037.35,1044.65,1042.65,1049.85,486360,509124437.3,28-JUN-2017,6598,INE483S01012
INFRATEL,372.6,379.95,371.1,376.45,379.3,373.3,1768602,660848264.6,28-JUN-2017,33839,INE121J01017
INFY,932.8,933,921,924.7,924,927.05,2952612,2733310088.65,28-JUN-2017,98295,INE009A01021
IOC,387.2,399.8,385.85,387.15,386.6,390.4,4919086,1933956487.4,28-JUN-2017,55045,INE242A01010
IRB,207.4,208,203.5,206.65,207,207.55,1247877,257169513,28-JUN-2017,13013,INE821I01014
ITC,311.6,311.6,307.1,308.35,308.8,312.35,7919072,2451289259.4,28-JUN-2017,73681,INE154A01025
IBULHSGFIN,1080,1108.35,1080,1095.6,1100,1075.15,1839371,2016910396.35,29-JUN-2017,38911,INE148I01020
ICICIBANK,291.5,296.9,290.1,293.25,294.2,290.35,34774280,10191385696.8,29-JUN-2017,131089,INE090A01021
ICICIPRULI,458,475.8,457.8,473.65,473.85,457.55,2472285,1159712837.5,29-JUN-2017,47116,INE726G01019
IDBI,54.2,54.75,53.2,53.4,53.6,54.05,6224586,334519515.2,29-JUN-2017,13342,INE008A01015
IDEA,83.95,85.45,83.3,84.35,83.85,83.5,19731806,1664838110.1,29-JUN-2017,36867,INE669E01016
IDFC,55.7,56.2,54.65,55.15,55.3,55.6,24714221,1364909247,29-JUN-2017,41540,INE043D01016
IDFCBANK,55.75,55.75,54.6,54.9,54.9,55.3,21488899,1184311546.55,29-JUN-2017,42654,INE092T01019
IGL,1044,1062,1040.55,1052.75,1052.9,1036.15,365656,385415139.7,29-JUN-2017,13277,INE203G01019
INDIACEM,192.5,200.4,192.45,199.15,198.95,191,5600031,1101279388.35,29-JUN-2017,27266,INE383A01012
INDIANB,284,287,277.95,280.15,279,281.8,1316971,373757814.85,29-JUN-2017,16851,INE562A01011
INDIGO,1274,1274,1216.45,1237,1240,1264.9,1507923,1870956051.3,29-JUN-2017,39598,INE646L01027
INDUSINDBK,1495.05,1509.8,1474.15,1479.55,1478.5,1490.65,806219,1201230562.75,29-JUN-2017,38905,INE095A01012
INFIBEAM,1050,1064,1037.1,1043.1,1046.8,1044.65,540767,567551592.6,29-JUN-2017,6748,INE483S01012
INFRATEL,379.9,382.5,374.25,378.2,375.45,376.45,5450689,2065236593.6,29-JUN-2017,101550,INE121J01017
INFY,930.2,947.95,926.6,930.2,929,924.7,7957020,7440838109.9,29-JUN-2017,103952,INE009A01021
IOC,388.85,391.9,381.9,386.85,387,387.15,4792349,1856926852.45,29-JUN-2017,46151,INE242A01010
IRB,207.6,211.45,207.6,210.05,210.5,206.65,1542920,323797284.75,29-JUN-2017,13424,INE821I01014
ITC,309.1,313.25,308.6,311.6,310.1,308.35,9929212,3091582802.55,29-JUN-2017,103758,INE154A01025
IBULHSGFIN,1091,1091,1063.9,1076.15,1082.25,1095.6,1141665,1226724219.4,30-JUN-2017,40742,INE148I01020
ICICIBANK,292,292,287.5,290.15,290,293.25,12435467,3603150695.2,30-JUN-2017,137620,INE090A01021
ICICIPRULI,468.35,484.8,460.05,471.6,471.6,473.65,1951474,921485141.05,30-JUN-2017,39559,INE726G01019
IDBI,53.65,54.45,53.15,53.5,53.5,53.4,5002487,268536420.8,30-JUN-2017,12607,INE008A01015
IDEA,83.85,85.7,82.6,85.25,85.3,84.35,9883206,835132164.05,30-JUN-2017,36475,INE669E01016
IDFC,54.85,56.8,54.15,55.25,54.3,55.15,14607378,804857323.1,30-JUN-2017,14585,INE043D01016
IDFCBANK,54.9,55.25,54.55,54.7,54.9,54.9,6351876,348763237.45,30-JUN-2017,19488,INE092T01019
IGL,1049.5,1063.5,1037.8,1056.65,1055,1052.75,220355,231672922.75,30-JUN-2017,7376,INE203G01019
INDIACEM,198.4,198.4,192.8,197.55,196.8,199.15,4319288,846814370.55,30-JUN-2017,26078,INE383A01012
INDIANB,281.1,283.65,278.05,282.5,282.5,280.15,1008379,283761866.05,30-JUN-2017,17823,INE562A01011
INDIGO,1240,1240,1160.05,1166.55,1164.95,1237,2132055,2514148607.85,30-JUN-2017,57316,INE646L01027
INDUSINDBK,1468.65,1483.5,1462.3,1478.95,1482.1,1479.55,806197,1186708152.75,30-JUN-2017,49210,INE095A01012
INFIBEAM,1042.85,1118.4,1026,1110.9,1110,1043.1,1273950,1381537747.1,30-JUN-2017,15185,INE483S01012
INFRATEL,375,377.05,371.25,374.55,374,378.2,980667,366404153.3,30-JUN-2017,19464,INE121J01017
INFY,930.8,938,929,935.55,934.4,930.2,2108350,1970090052.2,30-JUN-2017,64325,INE009A01021
IOC,384,390,381.7,385.2,383.95,386.85,2331384,896929657.1,30-JUN-2017,58274,INE242A01010
IRB,210.5,210.6,207.45,209.1,209.4,210.05,866505,181084080.2,30-JUN-2017,7517,INE821I01014
ITC,310.25,324.7,310.25,323.65,323,311.6,23196959,7405476367.3,30-JUN-2017,158703,INE154A01025
IBULHSGFIN,1255,1272.2,1245,1256.3,1249,1254.1,1170536,1474596343.35,01-MAR-2018,40373,INE148I01020
ICICIBANK,312.65,314,304.25,304.95,304.4,313.25,18986889,5845250062.8,01-MAR-2018,151899,INE090A01021
ICICIPRULI,410,415.95,407.15,408.1,407.6,412.8,707831,291133840.6,01-MAR-2018,15424,INE726G01019
IDBI,74.3,80.85,73.75,80.35,80.5,74.55,65150780,5109393844.35,01-MAR-2018,167788,INE008A01015
IDEA,83.95,84.2,82.6,83.05,82.85,83.9,15125877,1259998901.2,01-MAR-2018,48171,INE669E01016
IDFC,52.4,53.4,52.4,52.6,52.4,52.95,2756352,145535033.45,01-MAR-2018,14027,INE043D01016
IDFCBANK,51.4,52.75,51.3,51.85,51.75,51.5,3970049,206063808.6,01-MAR-2018,19954,INE092T01019
IGL,303.85,310.8,303,306.15,306.45,304.7,3752845,1156715205.15,01-MAR-2018,34288,INE203G01027
INDIACEM,159,160.85,156.65,157.25,157,159.25,1890764,299726615.7,01-MAR-2018,12033,INE383A01012
INDIANB,328.05,333.25,315.05,317.25,316.5,331.1,2710444,872689906.95,01-MAR-2018,31956,INE562A01011
INDIGO,1339,1345,1323.05,1332.15,1333.05,1335.7,359106,478083650.8,01-MAR-2018,20295,INE646L01027
INDUSINDBK,1674.75,1708.95,1673.5,1700.35,1700,1680.75,760617,1291348283.2,01-MAR-2018,42037,INE095A01012
INFIBEAM,158.4,159.2,157,157.55,157.05,158.4,3448104,545021194.15,01-MAR-2018,7397,INE483S01020
INFRATEL,348,352.2,342.25,345.2,345,346.7,3367869,1164211541.25,01-MAR-2018,43631,INE121J01017
INFY,1169.6,1169.6,1156.05,1160.75,1160.25,1172.6,3289926,3822336358.2,01-MAR-2018,95568,INE009A01021
IOC,379,382.75,377.65,381.5,382,379.3,3630009,1381146578.8,01-MAR-2018,48132,INE242A01010
IRB,227.7,230.6,223.25,224.1,224.3,228.6,778837,176400735.7,01-MAR-2018,8918,INE821I01014
ITC,264.2,266.1,262.85,264,263.65,265.05,7781553,2053119806.7,01-MAR-2018,117805,INE154A01025
IBULHSGFIN,1256,1256,1227,1238.25,1242.4,1256.3,1248449,1546471244.6,05-MAR-2018,54912,INE148I01020
ICICIBANK,304.45,306.5,299.3,303.35,303.6,304.95,14456193,4371801968.7,05-MAR-2018,88232,INE090A01021
ICICIPRULI,408.1,408.75,396,397.8,398.9,408.1,475388,190123366.55,05-MAR-2018,8402,INE726G01019
IDBI,79.85,91.5,78.75,84.65,84.15,80.35,114912682,9768925311.9,05-MAR-2018,267185,INE008A01015
IDEA,83.4,83.4,81.55,82.55,82.5,83.05,9089105,748539810.45,05-MAR-2018,33213,INE669E01016
IDFC,52.4,52.55,50.65,51.25,51.1,52.6,3554389,182878240.55,05-MAR-2018,9937,INE043D01016
IDFCBANK,51.85,51.85,50.25,50.85,50.8,51.85,5775616,293315320.05,05-MAR-2018,19843,INE092T01019
IGL,304.9,308.95,302.05,305.3,306,306.15,1587413,484887488.95,05-MAR-2018,21549,INE203G01027
INDIACEM,156.6,157.75,150.15,153.35,153.2,157.25,2699929,413249213.45,05-MAR-2018,18942,INE383A01012
INDIANB,313.65,318.3,303,305.75,303,317.25,2098397,649566062.9,05-MAR-2018,27325,INE562A01011
INDIGO,1340,1350,1300,1309.1,1308.95,1332.15,1426225,1882887710.15,05-MAR-2018,43739,INE646L01027
